Dt_Customer,Dt_Customer_day,Dt_Customer_month,Dt_Customer_year,Age_Customer,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Income,Monthly_Income,Monthly_Income_Group,Recency,MntFishProducts,MntMeatProducts,MntFruits,MntSweetProducts,MntWines,MntGoldProds,NumDealsPurchases,NumCatalogPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Qtd_Accepted,Accepted
2013-03-25,25,Mar,2013,38,1975,Graduation,Married,1,0,27573.0,2297.75,between 1000 and 3000,45,39,110,15,15,50,15,4,1,4,5,8,0,0,0,0,0,0,0,0,No
2013-06-27,27,Jun,2013,34,1979,Basic,Single,1,0,15862.0,1321.8333333333333,between 1000 and 3000,26,11,4,1,9,1,10,1,0,3,1,8,0,0,0,0,0,0,0,0,No
2013-02-12,12,Feb,2013,37,1976,PhD,Married,1,0,49544.0,4128.666666666667,between 3000 and 5000,0,0,73,0,0,308,23,2,1,8,5,7,0,0,0,0,0,0,0,0,No
2014-01-23,23,Jan,2014,34,1980,Graduation,Married,1,0,33228.0,2769.0,between 1000 and 3000,28,7,31,2,4,22,5,1,0,3,2,7,0,0,0,0,0,0,0,0,No
2013-10-08,8,Oct,2013,35,1978,Graduation,Together,0,0,70440.0,5870.0,between 5000 and 7000,49,76,499,117,102,690,88,1,10,7,5,3,0,1,0,0,0,0,0,1,Yes
2014-01-17,17,Jan,2014,43,1971,Graduation,Together,1,1,38232.0,3186.0,between 3000 and 5000,84,7,28,5,6,43,33,4,1,3,3,5,0,0,0,0,0,0,0,0,No
2012-11-03,3,Nov,2012,57,1955,PhD,Married,1,1,22554.0,1879.5,between 1000 and 3000,38,0,10,0,0,27,4,4,0,4,2,5,0,0,0,0,0,0,0,0,No
2014-06-04,4,Jun,2014,31,1983,PhD,Married,1,0,23536.0,1961.3333333333333,between 1000 and 3000,53,0,3,0,0,6,1,1,0,3,0,3,0,0,0,0,0,0,0,0,No
2013-10-25,25,Oct,2013,61,1952,Graduation,Married,0,1,49413.0,4117.75,between 3000 and 5000,88,3,41,7,2,205,46,2,2,5,4,5,0,0,0,0,0,0,0,0,No
2014-03-25,25,Mar,2014,45,1969,Graduation,Married,1,1,42231.0,3519.25,between 3000 and 5000,99,0,8,0,1,24,4,1,0,3,1,5,0,0,0,0,0,0,0,0,No
2012-08-08,8,Aug,2012,32,1980,Master,Divorced,0,0,78789.0,6565.75,between 5000 and 7000,12,21,850,50,83,667,83,1,6,5,4,2,0,0,0,0,0,0,1,1,Yes
2013-07-23,23,Jul,2013,45,1968,Graduation,Together,0,1,56534.0,4711.166666666667,between 3000 and 5000,35,10,61,7,0,691,46,4,4,7,10,8,0,0,1,0,1,0,1,3,Yes
2013-01-04,4,Jan,2013,42,1971,Graduation,Single,0,1,58350.0,4862.5,between 3000 and 5000,5,116,206,26,80,493,80,4,3,12,8,6,0,0,0,0,0,0,0,0,No
2013-07-19,19,Jul,2013,24,1989,Graduation,Single,0,0,81217.0,6768.083333333333,between 5000 and 7000,77,146,324,70,40,493,84,1,7,11,3,1,0,0,0,0,0,0,0,0,No
2013-07-19,19,Jul,2013,62,1951,Graduation,Single,0,1,49090.0,4090.8333333333335,between 3000 and 5000,45,7,82,5,0,494,100,3,2,9,7,7,0,0,0,0,0,0,0,0,No
2013-07-06,6,Jul,2013,26,1987,Master,Divorced,0,0,61787.0,5148.916666666667,between 5000 and 7000,71,78,414,73,48,621,85,1,4,6,8,5,0,0,0,0,0,0,0,0,No
2013-02-19,19,Feb,2013,28,1985,PhD,Married,1,0,18169.0,1514.0833333333333,between 1000 and 3000,40,0,5,0,0,9,7,1,0,2,1,8,0,0,0,0,0,0,0,0,No
2012-08-27,27,Aug,2012,31,1981,2n Cycle,Single,1,0,24336.0,2028.0,between 1000 and 3000,82,8,2,6,2,1,12,1,0,2,1,7,0,0,0,0,0,0,0,0,No
2012-12-31,31,Dec,2012,22,1990,Graduation,Married,0,0,18222.0,1518.5,between 1000 and 3000,70,12,19,4,6,12,14,1,0,3,2,8,0,0,0,0,0,0,0,0,No
2013-05-23,23,May,2013,61,1952,Graduation,Divorced,0,1,62335.0,5194.583333333333,between 5000 and 7000,87,85,217,131,6,243,26,2,3,13,3,2,0,0,0,0,0,0,0,0,No
2012-09-19,19,Sep,2012,41,1971,2n Cycle,Together,1,1,42033.0,3502.75,between 3000 and 5000,95,2,4,1,0,11,7,1,0,2,1,7,0,0,0,0,0,0,0,0,No
2013-02-27,27,Feb,2013,30,1983,PhD,Married,0,0,86580.0,7215.0,higher than 7000,72,26,127,21,20,532,20,0,2,5,4,1,0,0,0,0,0,1,0,1,Yes
2012-09-22,22,Sep,2012,55,1957,PhD,Divorced,1,1,41437.0,3453.0833333333335,between 3000 and 5000,5,0,2,0,0,29,1,1,0,3,1,7,0,0,0,0,0,0,0,0,No
2014-03-05,5,Mar,2014,63,1951,Master,Widow,0,2,73705.0,6142.083333333333,between 5000 and 7000,86,258,520,91,107,612,107,2,6,8,9,5,0,0,0,0,0,0,0,0,No
2012-08-31,31,Aug,2012,36,1976,Graduation,Married,0,1,61064.0,5088.666666666667,between 5000 and 7000,80,0,342,126,45,387,180,5,4,11,8,6,0,0,0,0,0,0,0,0,No
2014-03-30,30,Mar,2014,59,1955,Master,Married,1,1,38452.0,3204.3333333333335,between 3000 and 5000,62,0,14,0,0,56,2,3,0,3,3,7,0,0,0,0,0,0,0,0,No
2013-11-20,20,Nov,2013,24,1989,Graduation,Single,1,0,18358.0,1529.8333333333333,between 1000 and 3000,49,16,19,8,4,6,4,3,0,4,3,7,0,0,0,0,0,0,0,0,No
2014-03-21,21,Mar,2014,41,1973,PhD,Together,0,1,55012.0,4584.333333333333,between 3000 and 5000,85,0,65,0,0,582,13,6,2,9,8,5,0,0,0,0,0,0,0,0,No
2012-10-02,2,Oct,2012,39,1973,Basic,Together,1,0,9722.0,810.1666666666666,lower than 1000,7,6,16,17,16,6,42,4,1,3,3,8,0,0,0,0,0,0,1,1,Yes
2013-09-23,23,Sep,2013,29,1984,PhD,Married,1,0,38175.0,3181.25,between 3000 and 5000,6,2,69,6,3,70,3,3,1,4,3,7,0,0,0,0,0,0,0,0,No
2012-09-20,20,Sep,2012,56,1956,Master,Together,0,1,58656.0,4888.0,between 3000 and 5000,25,16,194,12,24,962,12,4,8,13,7,6,0,0,0,0,0,1,0,1,Yes
2012-08-16,16,Aug,2012,47,1965,Graduation,Together,0,1,52117.0,4343.083333333333,between 3000 and 5000,55,30,107,10,0,112,20,2,2,4,5,7,0,0,0,0,0,0,0,0,No
2014-01-02,2,Jan,2014,36,1978,Graduation,Married,1,0,64813.0,5401.083333333333,between 5000 and 7000,81,179,124,0,97,293,52,1,2,10,7,5,0,0,0,0,0,0,0,0,No
2014-03-01,1,Mar,2014,41,1973,PhD,Married,0,1,54222.0,4518.5,between 3000 and 5000,98,3,31,12,12,199,7,1,3,5,3,3,0,0,0,0,0,0,0,0,No
2014-06-17,17,Jun,2014,28,1986,Graduation,Married,0,0,83512.0,6959.333333333333,between 5000 and 7000,31,80,835,61,20,1060,101,1,7,10,4,1,0,1,1,1,0,1,1,5,Yes
2013-08-28,28,Aug,2013,54,1959,Master,Married,0,1,77520.0,6460.0,between 5000 and 7000,30,0,396,44,88,940,58,1,7,7,8,4,0,1,0,1,0,1,1,4,Yes
2013-04-09,9,Apr,2013,35,1978,Graduation,Together,0,1,41154.0,3429.5,between 3000 and 5000,98,2,11,2,3,44,7,1,0,4,1,5,0,0,0,0,0,0,0,0,No
2012-11-10,10,Nov,2012,46,1966,Graduation,Married,0,0,80398.0,6699.833333333333,between 5000 and 7000,92,207,936,51,35,342,26,1,8,12,5,3,0,0,0,0,0,1,0,1,Yes
2014-05-29,29,May,2014,22,1992,Basic,Single,1,0,18746.0,1562.1666666666667,between 1000 and 3000,41,12,11,10,9,2,20,2,0,3,3,6,0,0,0,0,0,0,0,0,No
2012-11-13,13,Nov,2012,28,1984,Graduation,Together,1,0,35196.0,2933.0,between 1000 and 3000,68,43,141,12,39,75,187,6,1,5,6,8,0,0,0,0,0,0,0,0,No
2013-05-20,20,May,2013,57,1956,Graduation,Single,0,1,60230.0,5019.166666666667,between 5000 and 7000,78,39,367,20,81,520,40,2,3,6,6,5,0,0,0,0,0,0,0,0,No
2014-05-08,8,May,2014,37,1977,Graduation,Married,1,1,22108.0,1842.3333333333333,between 1000 and 3000,46,6,9,3,2,5,6,2,0,3,2,7,0,0,0,0,0,0,0,0,No
2013-09-05,5,Sep,2013,39,1974,Graduation,Together,1,1,44392.0,3699.3333333333335,between 3000 and 5000,71,7,71,5,12,87,29,5,1,4,4,7,0,0,0,0,0,0,0,0,No
2012-11-25,25,Nov,2012,36,1976,PhD,Married,0,1,55424.0,4618.666666666667,between 3000 and 5000,6,10,184,61,53,462,107,4,5,9,7,6,0,0,0,1,0,0,1,2,Yes
2013-01-13,13,Jan,2013,34,1979,Graduation,Married,1,0,17688.0,1474.0,between 1000 and 3000,82,3,1,2,1,2,2,1,0,2,1,8,1,0,0,0,0,0,0,0,No
2013-05-01,1,May,2013,30,1983,PhD,Married,0,0,92491.0,7707.583333333333,higher than 7000,71,29,935,44,25,979,22,1,5,12,7,3,0,1,0,0,1,1,1,4,Yes
2013-12-14,14,Dec,2013,22,1991,Graduation,Single,0,0,90273.0,7522.75,higher than 7000,32,120,853,129,74,704,111,1,6,7,5,2,0,1,0,0,1,1,1,4,Yes
2014-04-02,2,Apr,2014,52,1962,PhD,Widow,0,0,82571.0,6880.916666666667,between 5000 and 7000,28,62,558,31,95,861,79,0,5,13,6,2,0,0,0,0,0,1,0,1,Yes
2014-01-28,28,Jan,2014,32,1982,PhD,Single,1,0,38513.0,3209.4166666666665,between 3000 and 5000,20,16,115,3,0,172,18,5,1,5,6,8,0,0,0,0,0,0,1,1,Yes
2014-04-18,18,Apr,2014,35,1979,Master,Single,1,0,16653.0,1387.75,between 1000 and 3000,10,15,31,7,4,5,7,3,1,3,2,6,0,0,0,0,0,0,1,1,Yes
2012-10-29,29,Oct,2012,57,1955,Graduation,Together,1,1,42586.0,3548.8333333333335,between 3000 and 5000,7,0,56,2,0,194,0,5,1,6,4,8,0,0,0,0,0,0,1,1,Yes
2013-01-07,7,Jan,2013,48,1965,Basic,Single,0,1,23529.0,1960.75,between 1000 and 3000,67,3,13,7,2,9,20,1,1,2,1,6,0,0,0,0,0,0,0,0,No
2013-03-08,8,Mar,2013,52,1961,Master,Together,1,1,74881.0,6240.083333333333,between 5000 and 7000,48,36,270,72,27,505,54,4,2,12,9,5,0,0,0,0,0,0,0,0,No
2013-02-17,17,Feb,2013,62,1951,Graduation,Married,0,1,71107.0,5925.583333333333,between 5000 and 7000,61,198,217,10,174,533,195,2,6,13,7,4,0,0,0,0,0,0,0,0,No
2014-03-23,23,Mar,2014,50,1964,PhD,Together,1,1,46910.0,3909.1666666666665,between 3000 and 5000,36,0,14,0,0,48,6,2,0,3,2,6,0,0,0,0,0,0,0,0,No
2012-12-28,28,Dec,2012,53,1959,Graduation,Married,0,0,18690.0,1557.5,between 1000 and 3000,77,23,7,1,4,6,19,1,1,2,1,8,0,0,0,0,0,0,0,0,No
2013-04-27,27,Apr,2013,58,1955,Graduation,Divorced,1,1,37244.0,3103.6666666666665,between 3000 and 5000,90,0,10,2,0,18,25,1,1,2,1,7,0,0,0,1,0,0,0,1,Yes
2014-03-12,12,Mar,2014,48,1966,Graduation,Together,0,0,82427.0,6868.916666666667,between 5000 and 7000,35,104,509,147,107,482,107,1,5,12,3,1,0,0,0,0,0,1,0,1,Yes
2013-05-06,6,May,2013,55,1958,2n Cycle,Single,0,1,75342.0,6278.5,between 5000 and 7000,38,21,97,97,118,204,26,1,2,10,5,4,0,0,0,0,0,0,0,0,No
2013-02-18,18,Feb,2013,59,1954,Graduation,Divorced,0,1,70044.0,5837.0,between 5000 and 7000,46,153,250,0,14,1073,14,4,10,5,7,5,0,0,0,0,0,0,0,0,No
2014-04-24,24,Apr,2014,47,1967,Graduation,Single,1,1,79146.0,6595.5,between 5000 and 7000,33,21,223,16,43,245,16,2,1,8,8,6,0,0,0,0,0,0,0,0,No
2013-11-26,26,Nov,2013,50,1963,Graduation,Married,0,0,77437.0,6453.083333333333,between 5000 and 7000,70,29,442,21,44,560,29,1,5,13,4,1,0,0,0,0,0,1,0,1,Yes
2014-05-24,24,May,2014,55,1959,Graduation,Married,0,1,54984.0,4582.0,between 3000 and 5000,51,32,131,13,3,173,6,4,1,6,6,7,0,1,0,0,0,0,0,1,Yes
2013-12-11,11,Dec,2013,42,1971,PhD,Married,1,0,42403.0,3533.5833333333335,between 3000 and 5000,18,0,11,1,5,22,3,1,0,3,1,8,0,0,0,0,0,0,0,0,No
2014-04-24,24,Apr,2014,50,1964,Graduation,Together,0,1,55761.0,4646.75,between 3000 and 5000,97,0,12,1,3,136,32,2,1,3,4,6,0,0,0,0,1,0,0,1,Yes
2013-04-18,18,Apr,2013,30,1983,Graduation,Together,1,0,37292.0,3107.6666666666665,between 3000 and 5000,32,10,86,0,23,275,66,5,3,5,6,8,0,0,0,0,0,0,0,0,No
2014-05-28,28,May,2014,69,1945,PhD,Single,0,0,45576.0,3798.0,between 3000 and 5000,9,2,29,19,14,56,25,1,1,3,3,8,0,0,0,0,0,0,1,1,Yes
2013-01-16,16,Jan,2013,66,1947,Graduation,Together,0,0,70321.0,5860.083333333333,between 5000 and 7000,6,82,751,23,26,303,191,1,5,13,6,4,0,0,0,0,0,0,1,1,Yes
2013-01-20,20,Jan,2013,44,1969,PhD,Divorced,0,1,58086.0,4840.5,between 3000 and 5000,80,0,62,7,0,708,15,2,3,7,11,8,0,0,0,0,0,0,0,0,No
2012-10-26,26,Oct,2012,60,1952,Graduation,Married,0,0,81795.0,6816.25,between 5000 and 7000,74,27,693,132,118,324,88,1,11,7,4,2,0,0,0,0,0,0,0,0,No
2012-11-20,20,Nov,2012,65,1947,Basic,Together,0,0,28389.0,2365.75,between 1000 and 3000,49,7,3,5,4,1,8,1,0,2,1,7,0,0,0,0,0,0,0,0,No
2013-09-28,28,Sep,2013,67,1946,Master,Married,0,0,66835.0,5569.583333333333,between 5000 and 7000,21,34,195,26,17,620,141,1,4,13,6,2,0,0,0,0,0,0,0,0,No
2013-05-29,29,May,2013,44,1969,Graduation,Divorced,0,1,69901.0,5825.083333333333,between 5000 and 7000,95,102,206,21,92,312,149,3,3,10,7,5,0,0,0,0,0,0,0,0,No
2013-03-03,3,Mar,2013,64,1949,PhD,Married,0,0,80360.0,6696.666666666667,between 5000 and 7000,56,112,454,86,43,1493,43,2,4,5,4,2,0,1,0,0,1,1,0,3,Yes
2012-10-16,16,Oct,2012,51,1961,PhD,Together,0,1,63342.0,5278.5,between 5000 and 7000,48,13,118,21,10,918,21,3,3,5,8,6,0,0,0,0,1,0,1,2,Yes
2012-09-12,12,Sep,2012,38,1974,Graduation,Married,0,1,44989.0,3749.0833333333335,between 3000 and 5000,26,49,106,0,10,98,106,5,1,5,5,6,0,0,0,0,0,0,0,0,No
2014-02-27,27,Feb,2014,34,1980,2n Cycle,Single,1,0,31859.0,2654.9166666666665,between 1000 and 3000,3,15,7,4,8,3,11,1,0,3,1,7,0,0,0,0,0,0,0,0,No
2013-02-12,12,Feb,2013,64,1949,PhD,Widow,0,1,51569.0,4297.416666666667,between 3000 and 5000,39,6,47,0,0,380,34,4,1,7,7,8,0,0,0,0,1,0,1,2,Yes
2012-12-25,25,Dec,2012,41,1971,Graduation,Widow,1,1,30372.0,2531.0,between 1000 and 3000,33,7,12,0,3,15,7,3,0,3,2,7,0,0,0,0,0,0,0,0,No
2013-03-17,17,Mar,2013,34,1979,Basic,Single,1,1,16014.0,1334.5,between 1000 and 3000,42,7,4,9,8,3,7,4,1,4,1,3,0,0,0,0,0,0,0,0,No
2013-11-06,6,Nov,2013,45,1968,Graduation,Married,1,1,41120.0,3426.6666666666665,between 3000 and 5000,80,0,23,2,8,24,24,3,1,3,2,6,0,0,0,0,0,0,0,0,No
2013-08-04,4,Aug,2013,42,1971,Master,Single,1,0,39763.0,3313.5833333333335,between 3000 and 5000,9,4,60,1,6,80,16,2,1,2,5,9,0,0,0,0,0,0,1,1,Yes
2014-05-10,10,May,2014,59,1955,PhD,Married,1,1,38725.0,3227.0833333333335,between 3000 and 5000,52,2,6,0,1,31,5,2,0,4,1,4,0,0,0,0,0,0,0,0,No
2013-05-26,26,May,2013,41,1972,Graduation,Married,1,0,77981.0,6498.416666666667,between 5000 and 7000,78,16,204,120,126,138,60,3,4,7,7,5,0,0,0,0,0,0,0,0,No
2013-09-10,10,Sep,2013,49,1964,2n Cycle,Married,0,1,62905.0,5242.083333333333,between 5000 and 7000,68,119,96,75,107,166,59,3,2,8,7,4,0,0,0,0,0,0,0,0,No
2013-03-10,10,Mar,2013,34,1979,2n Cycle,Divorced,1,0,13533.0,1127.75,between 1000 and 3000,45,8,8,3,0,12,17,2,0,3,2,7,0,0,0,0,0,0,0,0,No
2013-10-23,23,Oct,2013,38,1975,Graduation,Together,0,1,59481.0,4956.75,between 3000 and 5000,47,71,85,3,66,178,58,2,3,8,3,2,0,0,0,0,0,0,0,0,No
2013-08-20,20,Aug,2013,36,1977,Graduation,Married,0,1,72117.0,6009.75,between 5000 and 7000,34,65,171,20,60,707,50,1,7,9,9,5,0,0,0,0,0,0,0,0,No
2013-09-07,7,Sep,2013,27,1986,2n Cycle,Married,1,0,21955.0,1829.5833333333333,between 1000 and 3000,81,17,7,1,14,5,11,2,1,3,2,6,0,0,0,0,0,0,0,0,No
2013-03-26,26,Mar,2013,57,1956,Graduation,Married,0,1,67131.0,5594.25,between 5000 and 7000,72,93,250,71,35,465,62,3,2,12,9,6,0,0,0,0,0,0,0,0,No
2014-06-16,16,Jun,2014,34,1980,PhD,Single,1,0,36802.0,3066.8333333333335,between 3000 and 5000,23,0,2,1,0,16,1,1,0,3,1,5,0,0,0,0,0,0,0,0,No
2013-05-08,8,May,2013,31,1982,Graduation,Together,0,0,71853.0,5987.75,between 5000 and 7000,29,141,413,108,97,358,32,1,8,6,2,1,0,0,0,0,0,0,0,0,No
2014-06-15,15,Jun,2014,53,1961,Basic,Married,0,0,28249.0,2354.0833333333335,between 1000 and 3000,80,2,7,9,14,1,10,1,0,3,2,6,0,0,0,0,0,0,0,0,No
2013-10-20,20,Oct,2013,38,1975,Master,Married,0,1,47808.0,3984.0,between 3000 and 5000,30,2,26,1,0,123,72,2,2,3,3,7,0,0,0,1,0,0,0,1,Yes
2012-09-18,18,Sep,2012,38,1974,PhD,Divorced,1,0,25509.0,2125.75,between 1000 and 3000,15,10,30,3,7,40,11,3,0,3,3,9,0,0,0,0,0,0,1,1,Yes
2013-04-18,18,Apr,2013,67,1946,PhD,Married,0,0,51012.0,4251.0,between 3000 and 5000,86,2,63,9,9,102,24,1,1,4,4,6,0,0,0,0,0,0,0,0,No
2012-10-05,5,Oct,2012,27,1985,Graduation,Single,0,0,70596.0,5883.0,between 5000 and 7000,68,17,534,44,0,347,26,1,5,12,3,2,0,0,0,0,0,0,0,0,No
2013-06-08,8,Jun,2013,61,1952,PhD,Together,0,0,85431.0,7119.25,higher than 7000,54,168,462,53,53,376,53,1,7,7,2,0,0,0,0,0,0,0,0,0,No
2014-03-18,18,Mar,2014,47,1967,Graduation,Married,0,1,42664.0,3555.3333333333335,between 3000 and 5000,44,0,3,0,0,21,0,1,0,3,1,6,0,0,0,0,0,0,0,0,No
2012-10-29,29,Oct,2012,57,1955,Graduation,Together,1,1,42586.0,3548.8333333333335,between 3000 and 5000,7,0,56,2,0,194,0,5,1,6,4,8,0,0,0,0,0,0,1,1,Yes
2012-08-29,29,Aug,2012,27,1985,Graduation,Single,1,0,29760.0,2480.0,between 1000 and 3000,87,7,68,4,5,64,17,4,1,4,3,8,0,0,0,0,0,0,0,0,No
2012-10-13,13,Oct,2012,35,1977,PhD,Married,0,0,28973.0,2414.4166666666665,between 1000 and 3000,59,3,46,0,2,206,12,2,1,5,5,8,0,0,0,0,0,0,0,0,No
2013-08-06,6,Aug,2013,40,1973,PhD,Together,1,0,39435.0,3286.25,between 3000 and 5000,16,0,18,0,0,71,13,1,1,2,3,7,0,0,0,0,0,0,0,0,No
2013-08-01,1,Aug,2013,29,1984,2n Cycle,Married,0,0,65370.0,5447.5,between 5000 and 7000,1,138,112,22,89,71,29,1,3,13,2,1,0,0,0,0,0,0,0,0,No
2012-12-17,17,Dec,2012,33,1979,Basic,Single,1,0,20194.0,1682.8333333333333,between 1000 and 3000,64,11,7,4,10,0,15,2,0,3,2,6,0,0,0,0,0,0,0,0,No
2014-02-17,17,Feb,2014,38,1976,PhD,Single,1,1,42473.0,3539.4166666666665,between 3000 and 5000,72,0,21,1,4,93,25,3,1,4,2,5,0,0,0,0,0,0,0,0,No
2012-10-14,14,Oct,2012,44,1968,Graduation,Married,0,0,64590.0,5382.5,between 5000 and 7000,98,36,168,138,46,920,30,1,4,10,9,6,0,0,0,0,0,0,0,0,No
2013-11-28,28,Nov,2013,54,1959,Graduation,Together,0,1,71232.0,5936.0,between 5000 and 7000,91,34,170,17,26,653,17,2,2,10,11,7,0,0,0,0,0,0,0,0,No
2013-01-01,1,Jan,2013,42,1971,Graduation,Together,1,1,34600.0,2883.3333333333335,between 1000 and 3000,8,8,60,33,3,199,15,5,2,5,5,8,0,0,0,0,0,0,1,1,Yes
2012-11-03,3,Nov,2012,45,1967,Graduation,Single,1,1,46904.0,3908.6666666666665,between 3000 and 5000,20,0,56,4,9,153,31,4,1,4,5,8,0,0,0,0,0,0,0,0,No
2012-09-21,21,Sep,2012,39,1973,Graduation,Married,0,1,49094.0,4091.1666666666665,between 3000 and 5000,6,11,38,0,8,376,69,5,3,6,6,6,0,0,0,0,0,0,0,0,No
2013-12-09,9,Dec,2013,30,1983,Graduation,Together,1,0,36075.0,3006.25,between 3000 and 5000,54,12,30,0,1,46,30,1,0,4,2,6,0,0,0,0,0,0,0,0,No
2012-08-28,28,Aug,2012,33,1979,2n Cycle,Together,1,1,60839.0,5069.916666666667,between 5000 and 7000,72,223,128,21,150,600,128,13,2,12,2,8,0,0,0,0,0,0,0,0,No
2013-11-02,2,Nov,2013,34,1979,Graduation,Together,0,1,77298.0,6441.5,between 5000 and 7000,46,23,292,115,35,425,79,1,6,11,6,3,0,0,0,0,0,0,0,0,No
2013-08-05,5,Aug,2013,63,1950,Graduation,Together,1,1,34026.0,2835.5,between 1000 and 3000,11,12,15,6,8,18,17,3,1,3,2,5,0,0,0,0,0,0,0,0,No
2014-04-12,12,Apr,2014,51,1963,PhD,Single,1,1,48918.0,4076.5,between 3000 and 5000,21,0,9,0,0,52,1,2,0,4,1,4,0,0,0,0,0,0,0,0,No
2013-08-15,15,Aug,2013,51,1962,2n Cycle,Together,0,0,82122.0,6843.5,between 5000 and 7000,89,151,350,22,25,734,100,1,9,13,3,1,0,0,0,0,0,1,0,1,Yes
2014-02-07,7,Feb,2014,38,1976,Graduation,Single,1,0,37697.0,3141.4166666666665,between 3000 and 5000,82,11,21,6,4,34,8,1,1,3,2,6,0,0,0,0,0,0,0,0,No
2013-07-13,13,Jul,2013,61,1952,Graduation,Together,1,1,34074.0,2839.5,between 1000 and 3000,69,10,41,1,1,135,67,5,3,3,3,6,0,0,0,1,0,0,0,1,Yes
2013-06-14,14,Jun,2013,53,1960,Master,Married,1,1,28520.0,2376.6666666666665,between 1000 and 3000,55,0,10,0,2,11,20,1,1,2,1,6,0,0,0,0,0,0,0,0,No
2013-10-03,3,Oct,2013,58,1955,Graduation,Single,0,1,62535.0,5211.25,between 5000 and 7000,13,0,90,48,45,163,52,1,2,8,3,3,0,0,0,0,0,0,0,0,No
2014-04-16,16,Apr,2014,37,1977,Master,Single,1,0,36273.0,3022.75,between 3000 and 5000,80,3,30,3,2,29,9,2,0,3,3,6,0,0,0,0,0,0,0,0,No
2014-06-06,6,Jun,2014,50,1964,Graduation,Together,0,2,63404.0,5283.666666666667,between 5000 and 7000,97,11,70,26,44,734,17,2,3,4,6,4,0,1,0,0,0,0,0,1,Yes
2014-05-02,2,May,2014,33,1981,2n Cycle,Together,1,0,75774.0,6314.5,between 5000 and 7000,27,258,134,21,14,340,56,1,5,8,7,4,0,0,0,0,0,0,0,0,No
2014-06-27,27,Jun,2014,38,1976,Graduation,Together,0,1,78416.0,6534.666666666667,between 5000 and 7000,99,188,279,38,38,453,183,2,7,10,7,3,0,0,0,0,0,0,0,0,No
2012-10-14,14,Oct,2012,38,1974,Graduation,Together,0,1,75702.0,6308.5,between 5000 and 7000,87,145,629,0,37,1073,37,1,5,13,10,6,0,0,0,0,0,1,0,1,Yes
2013-04-28,28,Apr,2013,62,1951,Master,Together,1,1,59385.0,4948.75,between 3000 and 5000,85,0,10,0,4,135,36,2,1,4,3,5,0,0,0,0,0,0,0,0,No
2013-03-20,20,Mar,2013,47,1966,Graduation,Single,1,1,37070.0,3089.1666666666665,between 3000 and 5000,30,4,137,7,15,231,39,9,1,8,5,7,0,0,0,0,0,0,1,1,Yes
2014-01-10,10,Jan,2014,63,1951,Graduation,Married,1,1,44689.0,3724.0833333333335,between 3000 and 5000,82,0,5,0,0,18,11,2,1,2,1,7,0,0,0,1,0,0,0,1,Yes
2013-06-08,8,Jun,2013,55,1958,Graduation,Together,0,1,53977.0,4498.083333333333,between 3000 and 5000,21,0,165,16,24,620,82,5,5,12,5,5,0,0,0,0,0,0,0,0,No
2013-12-07,7,Dec,2013,47,1966,PhD,Single,0,2,7144.0,595.3333333333334,lower than 1000,92,5,33,4,2,81,291,0,1,1,23,0,0,0,0,0,0,0,0,0,No
2013-06-04,4,Jun,2013,49,1964,Graduation,Single,1,1,18701.0,1558.4166666666667,between 1000 and 3000,95,10,2,4,6,12,10,4,0,4,2,5,0,0,0,0,0,0,0,0,No
2014-04-28,28,Apr,2014,58,1956,Graduation,Married,0,0,90369.0,7530.75,higher than 7000,2,224,981,51,23,292,17,1,6,6,4,1,0,0,0,0,0,0,1,1,Yes
2012-11-05,5,Nov,2012,38,1974,PhD,Single,0,0,63159.0,5263.25,between 5000 and 7000,74,89,586,34,86,965,37,1,5,8,3,3,0,0,0,1,0,0,0,1,Yes
2012-10-04,4,Oct,2012,46,1966,Graduation,Together,1,1,37758.0,3146.5,between 3000 and 5000,49,0,10,2,0,27,1,2,0,3,1,8,0,0,0,0,0,0,0,0,No
2012-11-16,16,Nov,2012,49,1963,PhD,Single,0,1,46757.0,3896.4166666666665,between 3000 and 5000,71,0,163,30,51,777,122,6,4,7,4,9,0,0,0,0,0,0,0,0,No
2014-06-28,28,Jun,2014,45,1969,Master,Married,0,0,79734.0,6644.5,between 5000 and 7000,72,23,232,8,62,572,17,1,3,6,4,1,0,1,0,0,0,0,0,1,Yes
2013-01-20,20,Jan,2013,21,1992,Graduation,Together,0,0,63207.0,5267.25,between 5000 and 7000,68,91,565,169,169,438,70,1,3,6,2,7,0,1,0,0,0,0,0,1,Yes
2013-02-14,14,Feb,2013,59,1954,Graduation,Divorced,0,1,72071.0,6005.916666666667,between 5000 and 7000,4,150,300,69,138,531,150,3,4,8,5,2,0,0,0,0,0,0,0,0,No
2013-07-21,21,Jul,2013,30,1983,PhD,Together,1,0,21840.0,1820.0,between 1000 and 3000,80,0,9,0,0,17,1,1,0,3,1,9,0,0,0,0,0,0,0,0,No
2013-09-28,28,Sep,2013,31,1982,2n Cycle,Together,0,1,58582.0,4881.833333333333,between 3000 and 5000,15,101,106,35,77,402,42,2,2,9,9,5,0,0,0,0,1,0,0,1,Yes
